,FIPS,State,County,Risk of Severe Economic Harm,% Uninsured,% Children in Poverty,Income Ratio,% Single-Parent Households,% Severe Housing Cost Burden,% Severe Housing Problems,% Enrolled in Free or Reduced Lunch,% Unemployed,High School Graduation Rate
1358,27129,Minnesota,Renville,29.737872077453908,7.9985346196,15.4,3.9594953519,25.883418907,8.9628246478,9.6122778675,45.004582951,3.9262546944,88.03
1359,27131,Minnesota,Rice,29.679506986644693,6.4455408836000005,11.6,4.0783998883,27.875611461,11.599982277,13.021408078,42.989947033,2.7678280689999997,78.14
1360,27133,Minnesota,Rock,14.314038520959935,6.0970873786,12.0,4.1732236528,16.846186988,7.5599582899,11.704834605999999,28.91198044,2.3052741879,90.24
1361,27135,Minnesota,Roseau,19.809798468774677,6.7510548523,11.7,3.4247583669,26.691830682,7.7266483516,9.6642096642,33.905259232,3.3170609588,93.15
1362,27137,Minnesota,St. Louis,38.082363442853705,5.805147644600001,14.5,4.5762257748,32.592907876999995,11.441995027,13.68445803,39.204859194,3.6829251547000004,80.8
1363,27139,Minnesota,Scott,13.527826415353454,4.5069358833,6.1,3.7302978417,17.138302112,8.4924717299,10.211006256000001,23.386034256,2.4897367786,87.54
1364,27141,Minnesota,Sherburne,17.07608061249013,4.4193447954,6.9,3.3638753012000002,22.677266521999996,8.4343097033,9.681611436,22.636676039,3.1547388781,90.16
1365,27143,Minnesota,Sibley,18.34809626806743,7.2873082287,10.3,3.5723024468999998,20.867361307,8.708499913099999,9.234608985,37.894269214,3.1629883158,88.59
1366,27145,Minnesota,Stearns,30.445977958595115,5.513166815499999,13.8,4.0527288179,28.864419601999998,10.733502274,12.912730739,39.641285394,2.9404565885,82.74
1367,27147,Minnesota,Steele,25.425721838843693,5.1510273648,12.2,3.8523461794,27.590701715999998,10.234676007000001,12.260536398,39.168552036,2.9421776977999996,83.21
1368,27149,Minnesota,Stevens,27.579222027671925,5.4227405248,9.0,5.1871326376999995,12.964774950999999,12.826398852,16.129032258,26.688102894,2.3639362287,95.15
1369,27151,Minnesota,Swift,29.787654066673536,6.7643091154,13.8,4.8131332441,33.460076046,7.9511465603,9.2215568862,41.238839286,3.6529680365,88.04
1370,27153,Minnesota,Todd,38.41452947437086,8.93337317,16.6,4.146265651,18.579426172,9.7450959824,12.671059301,55.326704545,3.8639876352,91.71
1371,27155,Minnesota,Traverse,30.423661894462185,7.9888268155999995,22.0,3.7689872165,25.252525253,9.0540540541,9.3851132686,44.366197183000004,3.2386363636,93.1
1372,27157,Minnesota,Wabasha,15.126858241494146,5.2995766851,8.3,3.7954771206999998,21.414623563,8.376841861,10.272071072000001,24.931805783,2.9361529077,91.34
1373,27159,Minnesota,Wadena,42.1730696604525,7.216779357,18.2,3.6111519343,32.302709069,10.262919311000001,13.439434129,50.61186068399999,5.1715396316,82.03
1374,27161,Minnesota,Waseca,31.3935523740859,5.4540151662000005,12.0,4.3259708325999995,25.079654074,11.555555556,10.36834925,35.734157651,4.0657631637,82.85
1375,27163,Minnesota,Washington,16.00233460363237,3.7579687631,4.5,3.6079699515,22.857462161999997,8.856857552200001,10.413014899,20.901915056,2.5060926649,90.24
1376,27165,Minnesota,Watonwan,38.20939334637964,9.4990785726,14.2,4.6149048955000005,34.398782344000004,9.383186473,8.846584546499999,56.645230438999995,3.4567521893,87.84
1377,27167,Minnesota,Wilkin,22.65852988635973,5.2275189599,13.6,4.4554267741,27.398255814000002,6.639912440700001,9.2334494774,40.84761046,3.0073074761000003,94.44
1378,27169,Minnesota,Winona,27.853881278538807,6.3044712325,11.1,4.3631310989,23.674718548,12.109517600999999,14.910901467999999,36.640639878,2.6142202472,83.47
1379,27171,Minnesota,Wright,15.063343289731181,4.7492614338,4.7,3.4983845753,19.120021529000002,8.2797479516,10.057753078,20.392655881,2.9715831481,89.54
1380,27173,Minnesota,Yellow Medicine,29.288117554159363,6.8144943213,15.0,4.1339207781,29.902826855,9.7896845268,9.5808383234,39.959155888000005,2.993121398,95.93
1381,28001,Mississippi,Adams,81.49054142204827,18.712502999999998,40.4,6.238019319099999,66.35769639899999,17.148676170999998,12.775140268,100.0,6.2131762185,80.0
1382,28003,Mississippi,Alcorn,49.22666254677791,18.184790732,23.4,4.5379144201,29.631787462,8.7887200468,13.468697124,61.944491742,4.1369472183,87.81783919600001
1383,28005,Mississippi,Amite,65.53970542795345,22.4825025,32.9,5.602703914,40.007716049,9.0768551237,11.503531786,100.0,6.0402684564,0.0
1384,28007,Mississippi,Attala,75.3604902667628,18.908382065999998,32.6,5.8501538011,43.736730361000006,12.361427487,16.850068776,76.15606936399999,5.6734517107,82.5
1385,28009,Mississippi,Benton,67.92065780890583,19.38505396,32.8,5.2692146157,34.444444444,12.75261324,12.0,80.92334494800001,5.5555555556,77.5
1386,28011,Mississippi,Bolivar,84.83365949119376,20.438825264000002,38.9,6.7307654991999994,62.749473162,19.647962830999997,19.841269841,93.754361479,6.1257216164,82.216824645
1387,28013,Mississippi,Calhoun,68.73347752944004,23.464358696999998,34.2,5.1179558011,42.251082251,11.373430765999998,13.745704467000001,79.105658884,4.3005354752,87.5
1388,28015,Mississippi,Carroll,59.000240326844505,19.484240688,24.0,5.1011740518,28.128179044,9.4096493857,15.102040815999999,90.552016985,5.455051489,82.5
1389,28017,Mississippi,Chickasaw,75.45232945377141,22.40913811,27.1,5.2660538147,44.42115071,15.326506630999999,15.625,87.846481876,4.9602046617,84.19950738899999
1390,28019,Mississippi,Choctaw,56.69052768908572,16.87083602,28.6,5.4453550077,37.598204265,7.1503313568,15.070643642,65.973254086,4.7995780591,72.5
1391,28021,Mississippi,Claiborne,83.81570364266831,18.674033149,45.9,5.5281071137,70.362800204,13.943894389,17.703349282,100.0,9.1802168022,87.5
1392,28023,Mississippi,Clarke,67.72753802314006,18.021396272,32.8,5.5857210274,39.655651208,10.304612707,11.96969697,80.85633404100001,5.6247894914,82.63681592
1393,28025,Mississippi,Clay,81.40642702647028,18.756595146,35.6,5.2830128205,56.822144725,14.7996614,16.002570694,100.0,6.0056222847,87.5
1394,28027,Mississippi,Coahoma,82.65698492807361,18.204277000999998,50.3,6.0757111597,71.032784362,16.2128559,15.57512383,100.0,6.8202764977,73.78289473699999
1395,28029,Mississippi,Copiah,77.13461736533115,20.006066121,36.1,5.2473876531,48.417579121,12.073815686,18.578680203,100.0,5.4572926851,79.076271186
1396,28031,Mississippi,Covington,70.04240052185257,20.084018591,36.0,5.3044937663,41.765453006,12.339172220999998,12.73381295,84.111498258,4.3677606178,80.0
1397,28033,Mississippi,DeSoto,39.99553678717341,13.324873096,12.6,3.680875613,31.380835596,10.320916246,12.298803137,53.072872231000005,3.7608357412999998,89.0
1398,28035,Mississippi,Forrest,76.64881381536031,19.623780259,31.2,5.3019526704,47.487598483,16.539039039000002,19.932191292,78.706880982,4.4249622368,79.53931848
1399,28037,Mississippi,Franklin,58.616575685789826,18.018422826,27.6,4.9172617581999996,38.325281804,8.336505519600001,9.2084006462,78.180416345,6.0375994214999995,82.5
1400,28039,Mississippi,George,52.1689497716895,18.634309867,23.6,4.3872184182,22.002865785999997,9.2466250544,10.593792172999999,65.124126295,6.354026090900001,89.0
1401,28041,Mississippi,Greene,56.22274865245306,19.129491945,25.0,4.6853789514,28.555389222,8.3621114948,12.12484994,78.998467041,6.1552809513,87.5
1402,28043,Mississippi,Grenada,72.11779448621553,18.673218673,33.8,5.0530512305,51.58290463,12.913344660999998,16.511318242,73.112156474,4.2748409968,82.5
1403,28045,Mississippi,Hancock,69.84241425481513,18.975635782,26.2,4.7378485645,40.008053962,14.051733277,14.909478168,75.171982489,4.97372472,82.828054299
1404,28047,Mississippi,Harrison,74.86267037456655,19.991301707999998,29.0,4.7878141173,44.142211957,16.533616475,18.816853639,67.409649606,4.5241917786000005,85.233125898
1405,28049,Mississippi,Hinds,77.93627905379887,18.54587208,30.4,5.022390976600001,58.050600842,17.139351612000002,20.568646107,89.40884094799999,4.6086701923,74.355348169
1406,28051,Mississippi,Holmes,85.60957187489274,19.208454206,45.5,6.602703031799999,79.868755292,17.391304348,18.052256532,100.0,8.8947368421,75.99604743100001
1407,28053,Mississippi,Humphreys,84.79846877467641,20.545298410999997,56.3,5.079899416,74.17364477699999,16.847433115999998,23.366013071999998,100.0,8.3694709454,82.5
1408,28055,Mississippi,Issaquena,69.88189652212725,20.202020202,50.8,6.2102816272000005,42.0,16.172506739,19.791666667,0.0,8.9947089947,0.0
1409,28057,Mississippi,Itawamba,40.53884711779449,18.928730182,17.5,4.1495021862,27.981109799000002,7.7643908969,11.90744921,64.51790633600001,4.0671714230000005,84.0
1410,28059,Mississippi,Jackson,70.18831324887562,17.224375189,26.5,4.6472364256,39.394299994,12.958839751,12.995135510999999,69.626090569,5.527458492999999,87.428774929
1411,28061,Mississippi,Jasper,66.34909190785181,18.956448559000002,28.2,5.2361630884,56.405505558,8.2770813243,14.47562777,87.97385620899999,5.8467081559,83.185279188
1412,28063,Mississippi,Jefferson,78.54739588697772,18.876293740999998,50.8,5.1207797962,87.203791469,12.401574802999999,12.423625255,100.0,13.263263262999999,87.5
1413,28065,Mississippi,Jefferson Davis,84.35043087169976,21.215401268,37.6,6.1841219375,53.437771976,19.557984791,23.649337410999998,99.780380673,6.686117189400001,82.5
1414,28067,Mississippi,Jones,66.20403749098774,21.924158766999998,28.6,4.992737203,41.58404427,9.679082356,14.073180539,76.525031552,4.7710147191,85.14054726399999
1415,28069,Mississippi,Kemper,79.05122395028667,24.87785812,39.4,4.2240774625999995,65.877509007,13.341310199999999,12.253521127,100.0,7.4116965837,92.5
1416,28071,Mississippi,Lafayette,58.49641226353555,16.44035671,16.2,5.6845683209,34.462399006,19.929955128,23.390101118,46.25,3.8807768642,86.990927419
1417,28073,Mississippi,Lamar,48.43701720053557,16.541949814000002,18.3,5.1194534441,28.666232921,10.690936456000001,13.509174312,53.570409813000005,3.6348738119,91.611650485
1418,28075,Mississippi,Lauderdale,74.59058605417655,16.030050475,33.9,5.4435979356,42.199133237,13.262092635999998,15.998652745,75.24107596,5.0343698854,81.738705739
1419,28077,Mississippi,Lawrence,69.93768668245957,19.618788290999998,27.2,4.9651904614,35.840418574,11.917216284,16.152263374,79.189944134,5.9500542888,82.5
1420,28079,Mississippi,Leake,75.47979537885809,24.064171123,39.7,5.5517241379,51.91103789100001,11.374472143,18.220338982999998,99.484536082,4.9072789200999996,77.5
1421,28081,Mississippi,Lee,60.17355031414154,17.867480555,19.9,4.8588623162,39.398468149,12.759643917,15.940472538,63.237075285,3.8861453706,83.998265395
1422,28083,Mississippi,Leflore,86.00096130737802,19.559504442,49.0,8.3404308933,65.06097561,19.564193168,21.040299905999998,100.0,6.7505609209,75.02173913
1423,28085,Mississippi,Lincoln,61.40093384145293,18.480309493,24.8,5.958155934,38.866103739,10.431961755,11.982991882,63.554265441000005,4.7125417718,81.28968254
1424,28087,Mississippi,Lowndes,75.50211144299105,18.223858868,31.8,5.6958797807,45.405715103999995,14.02678906,15.337423313,71.720649952,4.8126653243,87.60749385700001
1425,28089,Mississippi,Madison,46.14532907611494,13.029680790999999,13.6,4.572222222200001,34.861297111,11.465652858,14.566350394,50.663082437,3.6583306756,84.600174216
1426,28091,Mississippi,Marion,77.40755999588009,20.483882345,35.7,5.652913954,38.145740677,17.365338234,14.958592133,81.349099704,5.1431391905,82.171814672
1427,28093,Mississippi,Marshall,73.04391114773236,17.911330049,33.3,4.6299378489,44.365099973999996,13.249236703,15.172152857,91.86788154899999,5.0030840929,80.910774411
1428,28095,Mississippi,Monroe,64.08315308819995,18.652052687,24.5,5.2194841366,35.437308869,11.310302377000001,12.759856631,67.676767677,4.9117321347,87.586848635
1429,28097,Mississippi,Montgomery,76.52264222199334,18.991567112000002,36.0,5.951097804400001,57.284056725,13.829279924000002,13.563218391,83.257575758,5.2631578947,84.0
1430,28099,Mississippi,Neshoba,72.59329831427884,24.141081871,37.6,5.073579870400001,51.577402788,10.730616807,16.287703016,75.139275766,4.9480935287,80.386533666
1431,28101,Mississippi,Newton,70.66725031757477,21.463332774,31.1,4.8679807750999995,45.732600733000005,12.036055142999999,14.527238572,68.07148573,4.868202327200001,84.023972603
1432,28103,Mississippi,Noxubee,78.70961650702098,22.60066847,40.8,5.2631495939,55.160807778999995,12.541163557,15.336658354,100.0,6.7360208062,72.5
1433,28105,Mississippi,Oktibbeha,78.12167404813405,18.40333959,26.7,8.4737078652,41.320009296,22.954657466999997,22.267679719,70.33418018399999,4.7111584743,90.0
1434,28107,Mississippi,Panola,69.67332715350021,18.539688850999998,34.4,4.2285843356,40.683482506,10.82658305,13.951579810999998,86.702219164,5.9367771781,85.255102041
1435,28109,Mississippi,Pearl River,60.531465650427435,18.836565097,26.2,5.3358313293,31.242974145,10.294492931,12.149304707999999,85.396861757,4.7100205903,85.185758514
1436,28111,Mississippi,Perry,58.544477632437236,20.867132867000002,34.3,4.9357262622,34.774839170999996,6.7402806533,11.173814898,77.978971963,5.8553386912,76.520979021
1437,28113,Mississippi,Pike,83.31015895904143,20.259764017000002,46.2,7.2081270627,60.859026566000004,17.04493872,17.431192661,87.249410377,5.7164424925,80.35253906300001
1438,28115,Mississippi,Pontotoc,55.934356439042816,22.393116429000003,26.2,4.2089172636,41.23836014,9.3615775088,14.351851852000001,65.085260848,3.8757540039999996,81.666233766
1439,28117,Mississippi,Prentiss,55.718062278985116,19.693684873,28.1,5.1833519241,31.687756193000002,9.305794607000001,11.494252874,65.008371203,4.3276523601,87.5
1440,28119,Mississippi,Quitman,82.7659903182614,20.857007575999997,55.0,6.063831906,66.349916154,15.291357059000001,16.091954023,100.0,7.5657894737,82.5
1441,28121,Mississippi,Rankin,26.791293301747523,13.102104529000002,12.0,3.8153053236,25.542927871999996,6.8504641539,10.151724137999999,46.316504607,3.4077926170999997,89.21057457200001
1442,28123,Mississippi,Scott,70.2698527139767,26.63964182,36.8,5.2898216988,54.299003322,11.192946057999999,14.21319797,99.42317776600001,3.9157542579,83.995481928
1443,28125,Mississippi,Sharkey,62.55965255604764,21.01910828,49.1,4.0668455012999996,61.939615737,6.068779501,11.35734072,100.0,6.9988137604,82.5
1444,28127,Mississippi,Simpson,69.42527551756102,19.59898154,30.6,4.9888215825,41.551071879,11.202990485,20.382165605,84.552177486,4.500960570899999,81.0
1445,28129,Mississippi,Smith,57.51193051120953,19.530071136,24.8,5.3720576179999995,29.495105616,9.9656357388,13.570822731,70.315944159,4.383886255899999,87.5
1446,28131,Mississippi,Stone,57.90246163353589,16.540980353,27.9,4.4080694322000005,30.009920635,9.652173913,13.695090439000001,66.74445741,5.4336622000000006,87.5
1447,28133,Mississippi,Sunflower,84.63281491399735,19.958015861,42.3,5.0167661052999994,64.968469963,17.300012882,22.163433275,100.0,7.7963506444,77.0
1448,28135,Mississippi,Tallahatchie,74.77769766882962,18.613457617,40.5,6.0104538088,62.355008786999996,11.611374408,11.587485516,96.06918239,5.2787553251,89.5
1449,28137,Mississippi,Tate,67.20568544649295,19.575123153,25.9,4.7551855376,44.357733728999996,11.037907967,17.137096774,74.367462757,4.8943633249000005,81.565868263
1450,28139,Mississippi,Tippah,53.10364953479589,19.426601911,23.1,4.3691506818,36.429770565,8.445322793099999,13.928571429000002,70.654066153,4.3418405168000005,82.920962199
1451,28141,Mississippi,Tishomingo,44.344594362618864,20.977343403,21.5,4.4077837305,23.982218063,7.8396003885,10.682110682000001,64.43333333300001,4.6448410353,84.0
1452,28143,Mississippi,Tunica,82.31881072544375,17.375581195,43.5,4.6071102368,67.871352785,20.77281447,24.625,100.0,5.2937234755,87.5
1453,28145,Mississippi,Union,47.968379853743954,22.613307618,18.8,4.2693375429,31.935483871,10.949673615,13.737864078,61.92883531,3.5200228018,82.803116147
1454,28147,Mississippi,Walthall,82.1771895492155,22.75227164,36.8,6.1497676183,44.174616941000004,17.65704584,18.027210884000002,86.80257510700001,6.4689490446,77.5
1455,28149,Mississippi,Warren,79.41772238816219,17.8532863,31.0,5.6395992782,44.813748581999995,17.035987532,18.349120433,99.987619166,5.454545454500001,72.0
1456,28151,Mississippi,Washington,86.1992309540976,21.165355515999998,52.0,5.6229805473,67.143205264,19.684280292,19.338842975,100.0,7.054462844500001,77.141791045
1457,28153,Mississippi,Wayne,67.54557626944072,20.876267069,32.8,5.8562004398,36.781609195,10.011016248999999,12.008005337,100.0,5.369038102899999,79.0
1458,28155,Mississippi,Webster,64.56981494832972,17.383700595,25.9,5.1912701017,28.577512777,13.925127623,16.835443038,58.561460011,4.9654466342,87.5
1459,28157,Mississippi,Wilkinson,81.32059601057438,20.676350431,38.7,4.5100114669,61.318795431000005,17.324645458,17.565217390999997,100.0,8.4990958409,77.5
1460,28159,Mississippi,Winston,76.58100731280257,21.380537975,32.1,4.8924970619,47.942583731999996,12.898994316,17.092337917000002,99.79086789799999,5.5758066694,82.5
1461,28161,Mississippi,Yalobusha,66.37312459230267,17.985811657,30.8,4.373850507,42.417739628,10.555203715,14.382896015999998,77.66749379699999,4.9619066224,86.710526316
1462,28163,Mississippi,Yazoo,80.02454767054624,19.422432185,41.2,6.041356492999999,64.904134212,13.045851528,18.960593946,100.0,5.5439215254,74.718045113
1463,29001,Missouri,Adair,55.02540598070519,12.266112265999999,19.9,6.5048521257,29.515516855999998,15.520739405,17.970401691,50.969251336999996,3.513868066,92.34042553200001
1464,29003,Missouri,Andrew,21.153912177704534,11.153284672,11.4,4.2464931452,24.507042254,7.6509448456,10.972933431,35.464709993,2.6639132679,93.42105263200001
1465,29005,Missouri,Atchison,22.453393758368527,13.683483068,16.0,3.8664551736000004,22.5,7.9464659138,8.6172344689,43.39393939399999,2.4900757849,95.833333333
1466,29007,Missouri,Audrain,42.14646204552477,15.198336057,25.6,3.5431240592,33.345076625,8.0564406008,10.102647218,74.518652226,3.091447612,87.01298701299999
1467,29009,Missouri,Barry,55.70089607580597,20.87879389,26.9,4.198678968299999,33.053817271999996,12.088612637999999,13.698113207999999,63.994115484,2.9694715239,96.167247387
1468,29011,Missouri,Barton,50.61969993476843,17.364550503,23.9,4.7992820188,33.391977481,13.361976369,11.710794297,53.896457766000005,3.0882069099000002,87.341772152
1469,29013,Missouri,Bates,40.57232121399388,15.38378144,20.3,4.167751297200001,30.651440435999998,8.5570733239,10.733182162,52.41488519399999,3.8065326632999996,94.594594595
1470,29015,Missouri,Benton,61.53483022625054,17.468482098,33.7,4.3457353457,28.567100879,11.571540266,15.313653137000001,79.06211435600001,4.5219095618,90.0
1471,29017,Missouri,Bollinger,45.66553369725684,16.977690473,21.9,4.3036042862,21.058475204,11.038669065,12.799167534,57.848232848,3.6013095671,95.77464788700001
1472,29019,Missouri,Boone,41.821162495279296,11.73028797,13.2,4.9413994701999995,28.845342855,15.187645153,17.129800251,41.155645467,2.271557139,89.880613985
1473,29021,Missouri,Buchanan,49.74250695231229,14.181507779,22.4,4.3233254157,40.15599384,10.993868085999999,14.761476148,55.842852732,2.9593897239999998,82.077625571
1474,29023,Missouri,Butler,69.65530264016205,15.86036961,30.2,5.1141015417,43.52807597,12.31281198,13.210953957000001,73.728445153,4.5788050974,91.355599214
1475,29025,Missouri,Caldwell,39.57067325848869,14.572165972,19.6,4.2846401719,22.903981265,10.806997743,14.037433155,49.90903577899999,3.1335149864,95.79831932799999
1476,29027,Missouri,Callaway,34.43797850791362,12.656766334,17.5,3.82085215,35.833243795,8.4723755113,11.95380774,50.424830935,2.9307156068,90.57591623
1477,29029,Missouri,Camden,54.37309025989632,16.559453008,22.9,4.4173725075,23.591458709,12.518409426,13.544844417,62.115715103999996,4.214662504,91.346153846
1478,29031,Missouri,Cape Girardeau,43.28114807566863,12.531684293,17.2,4.5512007774,31.538833776999997,12.329059829,13.291987932,46.950462918999996,2.7544491102,91.919191919
1479,29033,Missouri,Carroll,39.58783946166787,16.123778502,20.8,5.1323478261,31.87032419,7.586206896599999,10.661268556,48.56527977,3.1390134529,100.0
1480,29035,Missouri,Carter,64.59985580389329,19.656160458,35.3,4.618876248,33.880499015,10.234824989,14.919354839,67.630057803,5.1333068046,94.11764705899999
1481,29037,Missouri,Cass,25.259209668005628,10.958166842999999,10.8,3.7307583697,25.272960821999998,9.0585320533,11.407543698,38.304327914,3.0522560952999997,92.284644195
1482,29039,Missouri,Cedar,47.47570982250146,17.872110315,30.2,3.8780802755000003,33.383054893,8.3724287261,10.365335599,81.946403385,3.4440344403,92.09039548
1483,29041,Missouri,Chariton,31.47680845950493,14.292954890999999,19.3,4.7637609879000005,20.046756283,8.8399850802,9.982788296,46.040515654,2.7925531914999997,100.0
1484,29043,Missouri,Christian,21.34703196347032,12.53037277,11.5,3.6649058252999995,24.606547424000002,8.6194930099,10.383784682,34.603953999,2.5768587084,94.07337723399999
1485,29045,Missouri,Clark,38.3235485975212,16.014799154000002,23.2,4.0092320604000005,30.159744409,5.7256031689,8.9947089947,49.683257919,3.85942893,98.46153846200001
1486,29047,Missouri,Clay,24.07645826896007,10.575493027,8.7,3.6953172947,27.490915383,8.5013274535,10.238714787000001,35.020451121,2.893931195,95.30839895
1487,29049,Missouri,Clinton,33.022625055790165,11.010845269,12.9,3.9564399639,33.34028792,10.294301816,11.022167488,40.702111422,3.1514928124,95.379537954
1488,29051,Missouri,Cole,24.763106396127306,12.283394971,12.0,3.8863527062,32.218809758,8.0505540166,9.9966284558,48.613422074,2.5007193491999997,87.29963008600001
1489,29053,Missouri,Cooper,45.250969890479624,12.700947514000001,20.7,3.9999118049,34.934383202,10.035495321,11.297709924000001,67.08249497,3.0980603448000004,98.009950249
1490,29055,Missouri,Crawford,60.23363202526866,18.177204176,24.1,4.7096501299,34.129263914,12.946478873,15.60818084,59.867229933999994,3.9235598226999997,94.04255319100001
1491,29057,Missouri,Dade,46.47921172795002,17.625985192,25.2,3.9746594551,31.122783979,10.569105691,12.903225805999998,68.284228769,2.7125279642,96.29629629600001
1492,29059,Missouri,Dallas,48.651594740275364,20.158526135,25.5,4.1245324764,24.11971831,8.8284659282,15.447154472000001,62.764705882,3.9190353144,96.330275229
1493,29061,Missouri,Daviess,35.94173790640986,18.481473062,26.0,3.6815281131,21.869070209,7.4048201188,12.664473684,56.830601093,3.0138339921,93.87755102
1494,29063,Missouri,DeKalb,23.955436536546845,12.448620082,13.7,4.5982926829,19.521717911,7.5987841945,8.874172185399999,42.941757157,3.1476496169,91.935483871
1495,29065,Missouri,Dent,58.28612627459058,19.721254355,31.6,4.8682787713,26.670441676,12.889113242,11.969439728,87.140963323,3.3069849976,97.90209790200001
1496,29067,Missouri,Douglas,63.29522436227556,18.489619618,29.5,4.2826606235,27.662565905,12.950222582,15.655577299,66.902768835,4.5717708125,99.0
1497,29069,Missouri,Dunklin,78.5310879939575,16.812662357,38.1,5.1878424404,43.468118196000006,13.831258645,15.417981073,83.713295641,5.5032226078,92.550143266
1498,29071,Missouri,Franklin,31.57036426683146,12.519561815,13.2,3.8988999276999996,29.742744899,9.522736378200001,12.153252892000001,46.391752577,3.0676841280000002,88.51590106
1499,29073,Missouri,Gasconade,26.189617880317236,13.97234144,17.4,4.0710215191,24.294871795,6.8244170096,12.398703404,47.729710403999995,2.9024767801999998,88.687782805
1500,29075,Missouri,Gentry,28.10622446527277,14.437194127,19.6,4.3554564966000004,19.926425505999998,7.1948261924,8.971962616799999,47.015610652,2.4274553571,97.916666667
1501,29077,Missouri,Greene,45.67325848868746,13.616343522000001,16.5,4.5529328336,30.952661625999998,14.598614420999999,15.057915057999999,50.587767478,2.5501340049000003,88.64902507
1502,29079,Missouri,Grundy,49.408624300477236,16.078877512000002,25.8,4.5897604561000005,26.850635129,10.13368984,16.152897657,51.812080537,3.6155202822000003,95.698924731
1503,29081,Missouri,Harrison,48.60610430185052,17.557420495,22.5,4.1045469273,41.77093359,9.5366218236,14.783821478,58.184417441,3.0825496343000003,93.670886076
1504,29083,Missouri,Henry,46.8002197274007,15.465279498,23.9,4.165112782,35.611285265999996,9.585758302,12.154989384,60.464285714,3.5630423686,88.03827751200001
1505,29085,Missouri,Hickory,59.86627527723418,19.110731082,34.5,4.1423449491,28.664495114,12.914078675,14.015151515,58.929682638,4.1210224309,98.165137615
1506,29087,Missouri,Holt,30.109520376283175,15.138946495,19.7,4.0819478557,31.793179318000004,8.0561330561,10.426540284,40.864714086,2.3827534039,100.0
1507,29089,Missouri,Howard,28.683867202252202,14.607967983,18.2,3.8307802775999997,31.074977416,7.5860041164,11.037234043,44.091829845,2.8353106777,92.66055045899999
1508,29091,Missouri,Howell,61.224980258866346,16.045640934,30.6,4.8570238934,30.651828299,13.344628939000001,16.312056738,58.606965173999995,3.5729686441000004,95.264623955
1509,29093,Missouri,Iron,54.20228653826347,15.367368058,29.8,4.3808611294,26.618705035999998,8.475894245700001,12.592592593,65.94323873100001,5.3893905192,96.666666667
1510,29095,Missouri,Jackson,61.490198097984674,15.323272125999999,19.0,4.723804333,42.620615113,13.916993147000001,16.282891766,59.960933951,3.7334846039999996,89.627347418
1511,29097,Missouri,Jasper,45.890410958904106,17.520757839,22.7,4.1671732523000005,32.615218637,10.696857755,13.53597201,55.50104781899999,2.7461853631,87.046632124
1512,29099,Missouri,Jefferson,27.883063823943413,12.104080545,10.4,3.5996994643,29.702344468000003,9.0278451538,11.39594217,36.612593755,3.1153184164999996,92.378752887
1513,29101,Missouri,Johnson,39.019638136436974,11.946861835,13.9,3.9016880212,22.317671809,12.313375404,14.497115626,40.49309929,3.7054923826999997,92.366412214
1514,29103,Missouri,Knox,47.96923816390292,19.717647059,27.5,4.5371387196,39.308855292,9.3202522775,13.595166163,58.777120316,2.8095733611,90.243902439
1515,29105,Missouri,Laclede,47.775260067978174,17.164956121,22.2,3.9008280757,24.327170606,10.367968632,16.666666667,60.67052416600001,3.6937742032,93.055555556
1516,29107,Missouri,Lafayette,41.29759329831428,12.57938188,14.6,4.1616090623,37.267670601,10.901835595,12.180451128,46.602309293999994,3.2075804838,95.02369668200001
1517,29109,Missouri,Lawrence,43.200466920726484,16.848328099,23.5,4.1166780721,29.138865721,9.6764833889,12.830188679,60.420240137,3.0497237569,90.76433121
1518,29111,Missouri,Lewis,32.06990077934562,13.81811419,21.5,4.1904346139,29.602098819000002,6.9370629371,9.9868593955,48.227936066999995,2.8436948420999997,95.575221239
1519,29113,Missouri,Lincoln,42.13444570329935,12.5,15.3,4.1764523505,30.848713745999998,12.61628227,14.064621232999999,38.947016919,3.3032484379000002,94.94219653200001
1520,29115,Missouri,Linn,46.60109177052221,15.07842557,25.7,4.0959397034,36.899862825999996,6.644924582100001,9.0172239108,45.277903298999995,4.695110072099999,96.644295302
1521,29117,Missouri,Livingston,35.349503896728116,14.731785428,20.7,4.1958578114,34.756857855,8.0290677065,10.026155187,51.298701298999994,2.4933333333000003,95.30201342299999
1522,29119,Missouri,McDonald,51.81103443540358,24.733683421,26.2,4.0478620621,34.166666667,8.374318755800001,17.842073538,69.516450648,3.0360711906,91.90140845100001
1523,29121,Missouri,Macon,33.432039001613624,14.536219615,21.8,3.5446457989999995,33.38879645,7.4522181308,8.9417555373,50.181323663,2.9369534002999997,93.706293706
1524,29123,Missouri,Madison,41.93703436673877,15.230291043,24.5,4.4896705751,17.210910488,9.3193717277,11.73959445,66.232513266,3.5505124451,90.25974026
1525,29125,Missouri,Maries,46.023449033542754,17.455043002,19.7,4.1626385174000005,31.133113311,12.00353045,14.285714286,57.572502685,3.3040784719,89.898989899
1526,29127,Missouri,Marion,41.0855906890514,12.377708978,19.0,4.3748603918999995,37.257758998,10.180131004,10.057598582,52.81779661,3.0934256055000002,91.338582677
1527,29129,Missouri,Mercer,32.638960414735465,17.615042058,19.6,4.4463045325,23.177366703,6.8108974359,10.877192982,52.612612613,3.1413612564999998,95.23809523799999
